puma_geoid,STATEFIP,med_value_2012,med_value_2021,med_inc_2012,med_inc_2021,n_hh_2012,n_hh_2021,real_value_2012,recovery_index,pct_change_real,recovery_q,depressed,risk_score,sovi_score,resl_score,nri_pop,nri_tracts,state_fips,puma_code,puma_name,pct_chg_0709,pct_chg_1921,pct_chg_0721,abs_gain_0721,recovered_07,decimated
4800600,48,85000,160000,55000,68000,763,735,100318.17033546176,1.5949254204394232,59.49254204394232,4,FALSE,60.015276129432614,57.60245049976279,23.706324946290874,155899,47,48,00600,North Texas Regional Planning Commission (Outside Wichita County) & Wise County PUMA,10.498238334832998,13.663090210812571,103.63298973996952,114346.27184869612,1,FALSE
4800700,48,92000,125000,60300,64000,382,435,108579.66671602918,1.151228436967994,15.122843696799393,2,FALSE,37.120858032678534,55.94317015280295,46.5347707617581,129191,43,48,00700,North Texas Regional Planning Commission--Wichita County--Wichita Falls City PUMA,7.770740283018944,5.762116241401432,61.99454136940214,61918.10963788202,1,FALSE
4800800,48,110000,200000,52200,71000,812,864,129823.51455177405,1.5405529629244428,54.055296292444275,3,FALSE,67.0187342553148,52.935436189761866,31.28890222972768,212688,48,48,00800,"Texoma COG--Grayson, Cooke & Fannin Counties PUMA",-2.354559125314237,28.742084093016803,77.60714346395977,113280.87586791492,1,FALSE
4800900,48,140000,275000,72000,104400,510,613,165229.92761134877,1.6643473974451568,66.43473974451568,4,FALSE,59.97221610103804,39.02801894551178,56.0175086463346,207707,50,48,00900,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities PUMA",10.641628062342471,22.673159095315224,231.06282875625485,230762.47412150697,1,FALSE
4801000,48,80000,160000,47000,60600,658,628,94417.10149219928,1.6946082592168872,69.46082592168872,4,FALSE,77.03329900281078,66.45258245330946,32.46468297100001,157076,46,48,01000,Ark-Tex COG (West) PUMA,15.933288064368876,41.18705289264892,113.77576245384653,112711.42331264896,1,FALSE
4801100,48,90000,148000,44300,57100,418,436,106219.2391787242,1.3933445686894406,39.33445686894406,3,FALSE,53.64527910273037,61.99028514935963,36.9619920507478,121189,35,48,01100,Ark-Tex COG (East)--Bowie & Cass Counties PUMA,-4.469967038680296,40.76943734646259,79.51514243378594,90085.53884616794,1,FALSE
4801200,48,89000,150000,47200,60000,381,377,105039.02541007171,1.428040667879399,42.80406678793993,3,FALSE,74.35913395974094,66.48750109832362,25.235528401385764,119167,30,48,01200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties PUMA",2.618904467497518,17.40140139669407,66.24002793635607,77951.85072366496,1,FALSE
4801300,48,100000,165000,49000,60000,455,500,118021.37686524913,1.398051813853932,39.8051813853932,3,FALSE,62.718461447850274,64.22225066860656,22.751557084847477,128874,32,48,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",16.795115310312514,15.072173677767047,57.87032018644723,73312.19925445448,1,FALSE
4801400,48,125000,250000,63000,84550,348,406,147526.7210815614,1.694608259216887,69.4608259216887,4,FALSE,57.23722698777943,39.59075583105939,51.41689373297,145255,27,48,01400,Kaufman County PUMA,-5.622601525916335,43.89145509928943,89.26513760240188,143610.41033265466,1,FALSE
4801501,48,115000,200000,55200,78600,258,308,135724.5833950365,1.4735723993190322,47.357239931903216,3,FALSE,33.28131275596012,59.70758045808615,65.6616514630968,113818,24,48,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,NA,NA,NA,NA,NA,NA
4801502,48,125000,175000,54900,65230,265,284,147526.7210815614,1.186225781451821,18.62257814518209,2,FALSE,28.012807753415913,58.86658033285257,65.66165146309679,119435,31,48,01502,East Texas COG (Central)--Smith County (West)--Tyler City PUMA,NA,NA,NA,NA,NA,NA
4801600,48,100000,150000,53004,70800,296,305,118021.37686524913,1.2709561944126655,27.09561944126655,2,FALSE,71.37350984540082,59.243721175016546,24.800379102002108,124154,30,48,01600,East Texas COG (Central)--Gregg County--Longview City PUMA,11.463135161781167,8.331736453784181,146.2424294887076,116352.6280063952,1,FALSE
4801700,48,75000,125000,49000,63000,476,465,88516.03264893683,1.412173549347406,41.21735493474061,3,FALSE,56.20912116733077,67.01224727213369,20.344245822942213,124873,35,48,01700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA",-5.145589655952167,5.2269622948998284,50.044712929888966,53658.62005490472,1,FALSE
4801800,48,80000,150000,48000,60000,515,480,94417.10149219928,1.5886952430158316,58.86952430158316,4,FALSE,65.01839821420994,71.59384402917205,28.241398765318284,139827,40,48,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,-5.235787736497635,8.623681262315229,48.549068871217656,56953.710178869514,1,FALSE
4801901,48,235000,380000,110000,120750,300,385,277350.2356333354,1.3701088053242918,37.010880532429184,3,FALSE,69.92801905975462,37.13148571299805,45.226868854401104,134527,42,48,01901,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities PUMA",NA,NA,NA,NA,NA,NA
4801902,48,275000,450000,131000,159400,278,305,324558.7863794351,1.3864976666319984,38.649766663199834,3,FALSE,71.82710488881935,14.602441218421168,45.22686885440108,120517,31,48,01902,Collin County (Southwest)--Plano City (West) PUMA,NA,NA,NA,NA,NA,NA
4801903,48,168000,315000,82000,97000,275,340,198275.9131336185,1.5886952430158316,58.86952430158316,4,FALSE,77.92908175661535,33.55061600672207,45.2268688544011,107033,24,48,01903,Collin County (Southwest)--Plano City (Central) PUMA,NA,NA,NA,NA,NA,NA
4801904,48,215000,400000,113000,142000,218,294,253745.9602602856,1.576379776015709,57.6379776015709,3,FALSE,84.82626474572291,29.835984675383298,45.22686885440112,151116,28,48,01904,"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities PUMA",NA,NA,NA,NA,NA,NA
4801905,48,198000,390000,97000,122000,277,333,233682.3261931933,1.6689323765014796,66.89323765014797,4,FALSE,82.28414075434483,30.17509968187394,45.226868854401104,156970,32,48,01905,Collin County (Central)--McKinney City PUMA,NA,NA,NA,NA,NA,NA
4801906,48,210000,450000,104000,153000,334,542,247844.89141702311,1.8156517063038076,81.56517063038076,4,FALSE,85.29803850760588,14.291871275787374,45.2268688544011,204270,32,48,01906,Collin County (Northwest)--Frisco City (East) & Prosper Town PUMA,NA,NA,NA,NA,NA,NA
4801907,48,160000,300000,73900,103900,367,506,188834.20298439855,1.5886952430158316,58.86952430158316,4,FALSE,84.58164088749405,18.88009084100447,45.2268688544011,189216,31,48,01907,Collin County (East) PUMA,NA,NA,NA,NA,NA,NA
4802001,48,200000,340000,95000,122600,280,346,236042.75373049825,1.440417020334354,44.041702033435406,3,FALSE,49.55788460890824,29.22353116612551,29.136358251392007,132567,32,48,02001,Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities PUMA,NA,NA,NA,NA,NA,NA
4802002,48,150000,280000,73090,95000,211,253,177032.06529787366,1.581634375269095,58.16343752690947,3,FALSE,50.59266069931558,34.641915380993275,29.136358251391997,117263,29,48,02002,Denton County (Southeast)--Lewisville City PUMA,NA,NA,NA,NA,NA,NA
4802003,48,265000,425000,123000,152630,465,567,312756.64869291015,1.3588839814475038,35.888398144750376,3,FALSE,59.93903695574785,15.843911204804312,29.136358251391997,152749,33,48,02003,Denton County (South Central)--Flower Mound Town & Highland Village City PUMA,NA,NA,NA,NA,NA,NA
4802004,48,195000,400000,100000,135000,303,451,230141.68488723575,1.7380597530429611,73.80597530429611,4,FALSE,59.809755567063085,19.599612192924575,29.13635825139201,186940,35,48,02004,"Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities PUMA",NA,NA,NA,NA,NA,NA
4802005,48,137000,280000,77000,103700,172,217,161689.2863053913,1.7317164692727314,73.17164692727314,4,FALSE,52.809440976137466,36.84044688586197,29.136358251392004,126435,30,48,02005,Denton County (Central)--Denton (Central) & Corinth Cities PUMA,NA,NA,NA,NA,NA,NA
4802006,48,149000,315000,83300,102700,404,491,175851.8515292212,1.7912805424608034,79.12805424608034,4,FALSE,69.45252913173046,27.105161239126463,29.136358251392,190103,34,48,02006,Denton County (North & West)--Denton City (Outer) PUMA,NA,NA,NA,NA,NA,NA
4802101,48,135000,268000,67000,102400,436,557,159328.8587680863,1.6820556054449105,68.20556054449102,4,FALSE,49.80766481091202,48.63288790408739,66.02416775263598,192122,36,48,02101,Ellis County PUMA,0.39072456313663745,16.229966971585046,21.96953508856362,51885.88540271894,1,FALSE
4802102,48,124000,215000,70000,88000,415,496,146346.5073129089,1.4691160311759304,46.91160311759304,3,FALSE,62.701797183990514,42.3307221007378,42.1146783556451,179719,39,48,02102,Johnson County PUMA,3.5944118461304333,12.722220308103616,-6.410143508371323,-15429.316803215304,0,FALSE
4802200,48,120000,200000,52180,71000,439,526,141625.65223829894,1.412173549347406,41.21735493474059,3,FALSE,70.6811583020075,55.54462844934663,47.86045488051635,141701,39,48,02200,"North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties PUMA",NA,NA,NA,NA,NA,NA
4802301,48,146000,275000,78500,100500,225,262,172311.2102232637,1.595949559193986,59.59495591939861,4,FALSE,58.54755720287755,31.6962090514351,8.93259092524582,115015,23,48,02301,Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities PUMA,7.473693632527224,17.08965354065573,140.5954817584507,170048.10530560534,1,FALSE
4802302,48,100000,200000,61000,62020,204,206,118021.37686524913,1.6946082592168872,69.46082592168872,4,FALSE,69.34485164044347,65.75789574593345,8.932590925245819,105780,22,48,02302,Dallas County (Northeast)--Garland City (South) PUMA,8.506061328079085,9.072394153765634,-16.061841918715615,-43240.713567263185,0,FALSE
4802303,48,114000,200000,65000,83000,250,277,134544.369626384,1.4864984729972694,48.64984729972694,3,FALSE,55.33442714491596,42.55966795315856,8.93259092524582,128269,28,48,02303,Dallas County (East)--Mesquite City (Central & Southeast) PUMA,-5.270490285274244,7.738341680842344,167.64485183853316,140647.405485406,1,FALSE
4802304,48,70000,150000,36000,50000,178,166,82614.96380567439,1.8156517063038076,81.56517063038076,4,FALSE,68.41426365270775,77.15843669674666,8.932590925245822,122047,24,48,02304,Dallas County (Southeast)--Dallas City (Southeast) PUMA,27.846738868418903,50.93463469555664,-55.383679829162645,-214073.2422157138,0,FALSE
4802305,48,80000,165000,43900,60000,193,197,94417.10149219928,1.7475647673174148,74.75647673174149,4,FALSE,63.88362880071017,69.25054560205784,8.932590925245822,136731,28,48,02305,Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635 PUMA,3.3070219436258923,4.046268051618964,-25.22201235993739,-57749.358013697696,0,FALSE
4802306,48,160000,300000,70000,95000,263,282,188834.20298439855,1.5886952430158316,58.86952430158316,4,FALSE,60.26034873523301,45.42316520038418,8.93259092524582,129200,29,48,02306,Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635 PUMA,41.860687840793254,33.73392186979027,22.29049362836427,84285.62678931118,1,FALSE
4802307,48,220000,380000,73700,103500,184,240,259647.0291035481,1.4635253147782206,46.352531477822055,3,FALSE,60.718673521861405,61.75297305424173,8.93259092524582,125911,36,48,02307,Dallas City (Northeast)--East of US-75 PUMA,5.40567812665352,19.833604603089665,500.1985906952569,411683.91061659576,1,FALSE
4802308,48,135000,257000,67000,87500,269,281,159328.8587680863,1.6130160096990371,61.30160096990372,4,FALSE,62.245135907077255,53.634415912474154,8.93259092524582,114762,25,48,02308,Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities PUMA,-3.385154853700049,14.109956706221451,139.99837096652118,164932.1066580935,1,FALSE
4802309,48,200000,400000,93500,120000,292,321,236042.75373049825,1.6946082592168872,69.46082592168872,4,FALSE,66.59379129337559,43.49935149977619,8.932590925245819,121775,30,48,02309,Dallas (Far North) & Richardson (Southwest) Cities PUMA,-5.561707875470643,11.537334774637294,296.3562397397955,372120.1463327181,1,FALSE
4802310,48,160000,260000,72400,79200,193,204,188834.20298439855,1.3768692106137208,37.68692106137208,3,FALSE,56.53286928497013,41.57119968732861,8.93259092524582,114234,30,48,02310,"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635 PUMA",-6.2401486425013575,78.49412377939625,225.5290525932897,317451.22207600286,1,FALSE
4802311,48,285000,460000,90500,131400,351,421,336360.92406596,1.367578595157488,36.75785951574879,3,FALSE,52.804350972900394,47.598462565404866,8.932590925245819,105083,33,48,02311,Dallas City (North)--South of I-635 & West of US-75 PUMA,-4.550807637960548,5.419090601635429,365.03170865392207,650328.9648639455,1,FALSE
4802312,48,550000,650000,135200,159500,276,303,649117.5727588702,1.0013594259008878,0.13594259008877785,1,TRUE,52.99020889814027,36.90994876286665,8.93259092524582,112456,36,48,02312,"Dallas (West Central), University Park Cities & Highland Park Town PUMA",-8.351214830776836,9.161763909095065,943.911824416326,1191156.832076894,1,FALSE
4802313,48,270000,430000,86000,142000,185,239,318657.7175361726,1.3494102804875212,34.94102804875212,3,FALSE,34.67172604433813,28.182811701334476,8.932590925245819,133917,46,48,02313,Dallas City (Downtown)--North of I-30 PUMA,1.5747402984345336,38.2935791614474,438.54866398660187,564347.7172619903,1,FALSE
4802314,48,66000,144000,30000,44500,283,227,77894.10873106442,1.8486635555093311,84.86635555093314,4,FALSE,62.58765421102304,75.67818677758842,8.93259092524582,125872,28,48,02314,Dallas City (East Central)--South of I-30 & East of I-35E PUMA,-7.006759343327753,17.451888875681718,18.76402813440499,28447.91641500822,1,FALSE
4802315,48,82000,225000,50000,69000,210,191,96777.52902950428,2.3249198678280463,132.49198678280462,4,FALSE,60.002787234894576,67.17610535817525,8.93259092524582,108946,27,48,02315,Dallas City (West Central)--East of Loop TX-12 & West of I-35E PUMA,-7.933340204928737,20.21626962865784,15.826355205449827,39496.77364583779,1,FALSE
4802316,48,90000,200000,45000,68830,189,181,106219.2391787242,1.8828980657965413,88.28980657965413,4,FALSE,58.48161170646049,73.02449348287936,8.93259092524582,103711,25,48,02316,Dallas City (South Central)--North of I-20 & West of I-35E PUMA,NA,NA,NA,NA,NA,NA
4802317,48,120000,225000,71000,82200,192,199,141625.65223829894,1.5886952430158316,58.86952430158316,4,FALSE,68.01425884866424,50.62081129203896,8.93259092524582,115959,24,48,02317,Dallas County (South)--DeSoto & Lancaster Cities PUMA,NA,NA,NA,NA,NA,NA
4802318,48,127000,220000,67000,83000,266,261,149887.14861886637,1.467770933179981,46.77709331799811,3,FALSE,54.7881270240286,51.9667420421497,8.932590925245822,112970,28,48,02318,Dallas County (Southwest)--Cedar Hill & Duncanville Cities PUMA,NA,NA,NA,NA,NA,NA
4802319,48,120000,200000,65000,80700,226,196,141625.65223829894,1.412173549347406,41.21735493474059,3,FALSE,58.76546764623303,57.934182771091926,8.932590925245819,108536,26,48,02319,Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities PUMA,NA,NA,NA,NA,NA,NA
4802320,48,100000,188000,56600,65400,210,211,118021.37686524913,1.592931763663874,59.2931763663874,4,FALSE,54.13344901767995,60.25609591617841,8.93259092524582,106859,27,48,02320,Dallas County (West)--Irving (South) & Grand Prairie (North) Cities PUMA,NA,NA,NA,NA,NA,NA
4802321,48,130000,250000,68000,85700,147,198,153427.78992482385,1.629431018477776,62.943101847777605,4,FALSE,48.54875443013042,46.65952049914184,8.932590925245819,130940,40,48,02321,Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities PUMA,NA,NA,NA,NA,NA,NA
4802322,48,235000,400000,112000,145740,278,348,277350.2356333354,1.442219795078202,44.22197950782019,3,FALSE,60.63990462777572,28.207675216117117,8.93259092524582,128245,30,48,02322,"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities PUMA",NA,NA,NA,NA,NA,NA
4802400,48,150000,300000,76000,93200,407,495,177032.06529787366,1.6946082592168872,69.46082592168872,4,FALSE,62.48889790105214,41.43254465178904,35.78485961378979,148033,29,48,02400,Parker County PUMA,1.0401424336697762,13.8617631331485,111.09032644694794,179277.6241649725,1,FALSE
4802501,48,340000,500000,126000,161700,299,363,401272.681341847,1.2460354847182993,24.603548471829928,2,FALSE,56.939626788758154,20.317426028659614,25.748134107333296,121079,26,48,02501,"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities PUMA",-3.580558958602129,11.792921080077322,445.32509012493495,548509.9353557082,1,FALSE
4802502,48,160000,275000,83600,99000,215,295,188834.20298439855,1.4563039727645124,45.63039727645124,3,FALSE,40.77617405622016,35.03611815356042,25.7481341073333,136301,34,48,02502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities PUMA,5.376284102732168,26.01599518161802,287.1934903564102,239211.6425491216,1,FALSE
4802503,48,90000,200000,50000,63000,146,183,106219.2391787242,1.8828980657965413,88.28980657965413,4,FALSE,49.12084381300716,73.47720282461593,25.748134107333293,136536,33,48,02503,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities PUMA,0.6824789013927695,5.226008855034277,14.852433917048176,25419.4748530786,1,FALSE
4802504,48,130000,245000,79900,93600,176,197,153427.78992482385,1.5968423981082205,59.68423981082205,4,FALSE,47.51554571206438,29.211232736898896,25.7481341073333,116935,20,48,02504,Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities PUMA,-6.359500385976788,10.011595075135624,53.94165850521417,86431.31509612908,1,FALSE
4802505,48,160000,320000,84600,116000,291,350,188834.20298439855,1.6946082592168872,69.46082592168872,4,FALSE,61.428710885629485,31.67268686592235,25.748134107333296,125152,22,48,02505,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities PUMA,2.0008180687609363,22.083812776489527,156.20148119706056,229590.9415190848,1,FALSE
4802506,48,110000,225000,68400,90000,234,268,129823.51455177405,1.733122083289998,73.3122083289998,4,FALSE,53.04864839831944,44.76747394558677,25.748134107333296,134764,25,48,02506,Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20 PUMA,-1.9499619109670376,24.628764343993726,71.45490632546235,109207.35596560327,1,FALSE
4802507,48,130000,250000,75000,84500,334,370,153427.78992482385,1.629431018477776,62.943101847777605,4,FALSE,44.26136965942217,44.183607954169375,25.748134107333303,120955,29,48,02507,Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820 PUMA,-6.607464919459644,27.97470120671355,12.838172230147448,31237.97698609659,1,FALSE
4802508,48,60000,145000,40900,50000,258,246,70812.82611914947,2.0476516465537387,104.76516465537388,4,FALSE,43.5831128653772,86.78503175583144,25.748134107333296,118991,29,48,02508,"Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820 PUMA",-1.2329018132719762,43.03119758854603,-7.082184637781451,-12485.9728536506,0,FALSE
4802509,48,134000,240000,71300,86000,334,417,158148.6449994338,1.5175596351196006,51.755963511960054,3,FALSE,44.78929642498148,42.75409119437237,25.748134107333303,146063,35,48,02509,Fort Worth (Northeast) & Hurst (South) Cities--North of I-30 PUMA,7.277780220058226,15.0702787093154,2.9754992879007633,7854.532832801458,1,FALSE
4802510,48,169000,335000,87690,117900,380,457,199456.126902271,1.6795673575078616,67.95673575078615,4,FALSE,51.9089065388442,27.312727643812963,25.748134107333303,125485,24,48,02510,Tarrant County (North)--North Richland Hills (North) & Keller Cities PUMA,5.7958734100194595,21.138428153711093,242.24948620779665,299209.0169948033,1,FALSE
4802511,48,140000,290000,89000,112500,177,204,165229.92761134877,1.7551299827603473,75.51299827603472,4,FALSE,46.02997891965348,22.305118663716073,25.7481341073333,129031,26,48,02511,Fort Worth City (North)--East of I-35W & West of US-377 PUMA,1.3838519790616444,34.79054845676034,80.37845546996911,152338.5935462372,1,FALSE
4802512,48,80000,175000,52600,63900,223,224,94417.10149219928,1.8534777835184704,85.34777835184704,4,FALSE,48.79280647915287,53.10393066323401,25.748134107333307,114855,24,48,02512,Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820 PUMA,NA,NA,NA,NA,NA,NA
4802513,48,95000,210000,55130,83000,323,331,112120.30802198668,1.8729880759765591,87.29880759765594,4,FALSE,38.526999680517285,53.42393539947953,25.7481341073333,131537,31,48,02513,Fort Worth City (South Central) & Edgecliff Village Town PUMA,NA,NA,NA,NA,NA,NA
4802514,48,150000,300000,75600,96000,325,394,177032.06529787366,1.6946082592168872,69.46082592168872,4,FALSE,47.149930850241525,57.17401309845441,25.7481341073333,147582,37,48,02514,Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities PUMA,NA,NA,NA,NA,NA,NA
4802515,48,100000,250000,60000,87000,284,308,118021.37686524913,2.118260324021109,111.82603240211088,4,FALSE,48.075470716284585,48.75254507989766,25.7481341073333,120817,28,48,02515,Tarrant County (West)--Fort Worth City (West) PUMA,NA,NA,NA,NA,NA,NA
4802516,48,135000,275000,74001,96600,248,322,159328.8587680863,1.7259898936468296,72.59898936468296,4,FALSE,59.74294633916922,20.655862221304822,25.748134107333296,180856,26,48,02516,Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities PUMA,NA,NA,NA,NA,NA,NA
4802600,48,67000,95000,45900,55000,1001,1011,79074.3224997169,1.201401377803017,20.140137780301703,2,FALSE,67.15343905329357,71.08915763063261,37.337045806862456,188745,65,48,02600,West Central Texas COG (Outside Taylor County) PUMA,23.312860339166132,-8.544831809317799,-3.3597933687172423,-4705.169589687255,0,FALSE
4802700,48,100000,158000,55240,65260,390,429,118021.37686524913,1.3387405247813409,33.87405247813409,3,FALSE,52.43725045757385,44.20178640206435,67.68392370572211,143142,40,48,02700,West Central Texas COG--Taylor County--Abilene City PUMA,-2.518121173915538,12.342882599919225,24.43117301648133,36700.318203024945,1,FALSE
4802800,48,65000,120000,49800,60600,445,430,76713.89496241193,1.564253777738665,56.425377773866494,3,FALSE,69.17258401378109,73.24982979094473,20.435661882267805,96026,37,48,02800,Concho Valley COG & Permian Basin Regional Planning Commission (East) PUMA,16.483223011640007,12.099660407143602,101.04424896387476,76875.19949822023,1,FALSE
4802900,48,100000,160000,51600,66200,287,329,118021.37686524913,1.3556866073735097,35.56866073735097,3,FALSE,43.7544595972522,57.97761725486268,68.60680014216331,119849,27,48,02900,Concho Valley COG--Tom Green County--San Angelo City PUMA,2.398849261460622,23.504736986823907,90.14414949651264,98710.53270049214,1,FALSE
4803000,48,150000,253000,68100,90000,323,304,177032.06529787366,1.429119631939575,42.91196319395749,3,FALSE,48.82711000932889,43.80424925127205,26.4139319985784,169849,36,48,03000,Permian Basin Regional Planning Commission (Central)--Midland County--Midland City PUMA,1.0991786653004243,1.9729304780024424,192.24591944025303,199542.9808512839,1,FALSE
4803100,48,90000,165000,60000,64100,345,281,106219.2391787242,1.5533909042821463,55.339090428214654,3,FALSE,56.95474525215417,53.080572891173134,13.125222130079402,165100,33,48,03100,Permian Basin Regional Planning Commission (Central)--Ector County--Odessa City PUMA,-2.2580791098242057,0.8682924062924318,113.9327818493783,109907.83861708285,1,FALSE
4803200,48,68000,128000,52300,60000,449,311,80254.5362683694,1.5949254204394232,59.49254204394232,4,FALSE,64.48176013527232,69.53647904153819,7.327927511255924,117932,34,48,03200,Rio Grande COG & Permian Basin Regional Planning Commission (West) PUMA,7.6127843946836915,3.0180012397578646,13.65866086210011,19173.69569241765,1,FALSE
4803301,48,96000,150000,51000,62000,273,305,113300.52179063916,1.3239127025131932,32.39127025131931,3,FALSE,22.788678918273895,40.05416559163412,1.37661414524345,211569,37,48,03301,El Paso County (Outside El Paso City)--Socorro & Horizon Cities PUMA,NA,NA,NA,NA,NA,NA
4803302,48,120000,150000,56000,61000,319,383,141625.65223829894,1.0591301620105544,5.913016201055443,1,TRUE,24.86820008580379,66.18608632318227,1.37661414524345,153115,33,48,03302,El Paso City (East) PUMA,NA,NA,NA,NA,NA,NA
4803303,48,90000,110000,38000,51460,303,288,106219.2391787242,1.0355939361880977,3.5593936188097697,1,TRUE,30.445059088954466,81.34286800175745,1.3766141452434495,123921,28,48,03303,El Paso City (Southeast) PUMA,NA,NA,NA,NA,NA,NA
4803304,48,90000,135000,43700,43100,209,202,106219.2391787242,1.2709561944126653,27.09561944126653,2,FALSE,37.31103461623606,84.985550453716,1.3766141452434495,97978,29,48,03304,El Paso City (Central) PUMA,NA,NA,NA,NA,NA,NA
4803305,48,100000,130000,47990,55000,278,283,118021.37686524913,1.1014953684909767,10.149536849097672,1,TRUE,26.5764731717018,65.46575734131238,1.3766141452434495,133123,30,48,03305,El Paso City (North) PUMA,NA,NA,NA,NA,NA,NA
4803306,48,166000,223000,72000,92260,318,361,195915.48559631352,1.1382459090523067,13.824590905230671,1,TRUE,31.33735335041086,69.40447324162565,1.3766141452434495,144748,31,48,03306,El Paso City (Northwest) PUMA,NA,NA,NA,NA,NA,NA
4803400,48,125000,200000,55000,72500,645,782,147526.7210815614,1.3556866073735097,35.56866073735097,3,FALSE,60.86776493509637,63.95113446458077,20.306703599597995,193037,55,48,03400,"Central Texas COG (West), Burnet & Llano Counties PUMA",9.88120747032474,24.794960947288523,304.82717920911386,212071.26294171353,1,FALSE
4803501,48,120000,180000,64000,77000,258,305,141625.65223829894,1.2709561944126655,27.09561944126655,2,FALSE,41.76165974301728,41.94359395082043,48.565335860679994,181347,40,48,03501,Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities PUMA,-10.682678759630404,36.66112436070507,3.4799798219707916,7460.809401073464,1,TRUE
4803502,48,120000,200000,68030,79000,364,497,141625.65223829894,1.412173549347406,41.21735493474059,3,FALSE,51.585259944411334,46.27697072388636,48.56533586068,188499,45,48,03502,"Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities PUMA",11.260111171927196,20.353311811145335,156.04107109695042,154974.35376727823,1,FALSE
4803601,48,100000,180000,45900,60000,558,569,118021.37686524913,1.5251474332951984,52.514743329519845,3,FALSE,72.16027328457972,71.55982345099933,27.92900905314312,153072,47,48,03601,Brazos Valley COG (Outside Brazos County) & Milam County PUMA,NA,NA,NA,NA,NA,NA
4803602,48,150000,260000,65000,72300,373,419,177032.06529787366,1.4686604913213024,46.86604913213024,3,FALSE,44.09695507207986,58.46880423770958,38.304703234214,233555,63,48,03602,Brazos Valley COG--Brazos County--College Station & Bryan Cities PUMA,NA,NA,NA,NA,NA,NA
4803700,48,80000,125000,48000,58700,859,860,94417.10149219928,1.3239127025131932,32.39127025131931,3,FALSE,72.61548788319516,71.28729201178689,24.24372120743276,165042,53,48,03700,Heart of Texas COG (Outside McLennan County) & Navarro County PUMA,NA,NA,NA,NA,NA,NA
4803801,48,70000,125000,36500,61000,208,195,82614.96380567439,1.5130430885865065,51.30430885865063,3,FALSE,58.070095442384634,74.61485053165268,70.430043833669,108418,26,48,03801,Heart of Texas COG--McLennan County--Waco City (Central) PUMA,9.68774631303878,14.794164142177042,98.80917506111292,84603.17245904823,1,FALSE
4803802,48,120000,200000,60400,89200,491,529,141625.65223829894,1.412173549347406,41.21735493474059,3,FALSE,58.99535715329697,42.998265203207765,70.430043833669,151884,32,48,03802,"Heart of Texas COG--McLennan County--Waco (Outer), Hewitt & Robinson Cities PUMA",4.361965189369454,15.297453986394968,77.36911056168888,109563.6397597424,1,FALSE
4803900,48,90000,150000,46900,59800,514,529,106219.2391787242,1.412173549347406,41.21735493474059,3,FALSE,76.60262674901657,70.79677106036479,16.218793169062344,188847,47,48,03900,Deep East Texas COG (West) & Walker County PUMA,-15.989847475591205,-0.02593236109732468,13.610410764596756,22524.07058286449,1,TRUE
4804000,48,90000,140000,50000,64400,412,412,106219.2391787242,1.3180286460575787,31.802864605757875,3,FALSE,58.03139607995928,66.38488844706444,33.800020141051476,150720,38,48,04000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties PUMA,11.553700908487269,14.795993893763324,11.00909412818602,17361.37311942398,1,FALSE
